icgc_sample_id,gene_symbol,# mutations at gene
SA74982,LRRC41,3
SA74982,PATJ,5
SA74982,FBXO18,4
SA74982,ANKRD16,4
SA74982,LARP1B,9
SA74982,IL17RD,6
SA74982,TENM2,5
SA74982,NCAM2,2
SA74982,FGD5,3
SA74982,CEP120,6
SA74982,MROH2B,5
SA74982,PSMD1,6
SA74982,UBOX5,3
SA74982,NEK5,2
SA74982,OR2B3,1
SA74982,PCDHGA1,1
SA74982,FASTKD5,1
SA74982,UBOX5-AS1,1
SA74982,PCDHGB8P,2
SA74982,RNU6-897P,1
SA74982,PCDHGB6,1
SA74982,PCDHGA5,1
SA74982,PCDHGA7,1
SA74982,PCDHGA6,1
SA74982,PCDHGA8,1
SA74982,PCDHGA10,1
SA74982,PCDHGA11,2
SA74982,PCDHGB2,1
SA74982,,1
SA74982,PCDHGB4,1
SA74982,PCDHGB7,1
SA74982,PCDHGB1,1
SA74982,PCDHGA3,1
SA74982,,2
SA74982,PCDHGA9,1
SA74982,PCDHGB3,1
SA74982,PCDHGA4,1
SA75067,CDK11A,20
SA75067,GPATCH2,2
SA75067,MYO3A,2
SA75067,CYTH4,10
SA75067,CRYM,2
SA75067,DDX55,11
SA75067,ZNF451,6
SA75067,ACVR2B,3
SA75067,IGFBP2,5
SA75067,MROH9,2
SA75067,KIF14,1
SA75067,DNMT3A,10
SA75067,PIK3CA,1
SA75067,TNNI2,2
SA75067,BPIFA2,2
SA75067,MSI1,3
SA75067,DHX9,5
SA75067,CTSV,3
SA75067,MKI67,3
SA75067,SYT8,16
SA75067,ANK3,12
SA75067,NRG1,12
SA75067,FUK,11
SA75067,ANKRD30BL,1
SA75067,ADGRV1,2
SA75067,PSIP1,8
SA75067,C16orf45,1
SA75067,KIAA0430,9
SA75067,ANKS4B,1
SA75067,NLRP8,2
SA75067,L3MBTL1,25
SA75067,FAT4,2
SA75067,KIF13B,1
SA75067,RNA5-8SP5,1
SA75067,PCDHA1,3
SA75067,SEC14L6,2
SA75067,MIR663B,1
SA75067,,13
SA75067,CDC27P1,1
SA75067,,1
SA75067,,1
SA75067,,1
SA75169,MSL3,32
SA75169,MYCBP2,16
SA75169,NR1H4,12
SA75169,DDX11,24
SA75169,ARHGAP31,2
SA75169,CHPF2,4
SA75169,DEPDC1B,12
SA75169,RFC1,10
SA75169,MRI1,2
SA75169,USH2A,6
SA75169,CUL7,6
SA75169,KIAA2022,4
SA75169,POLQ,4
SA75169,CROCC,4
SA75169,SPEN,4
SA75169,TBC1D1,6
SA75169,NFYC,38
SA75169,NAV3,16
SA75169,ZXDC,6
SA75169,CAMK2A,10
SA75169,ZFYVE26,12
SA75169,LIMS2,26
SA75169,NFATC3,68
SA75169,MAP3K13,20
SA75169,TXK,8
SA75169,KIF22,14
SA75169,PKP1,8
SA75169,SMARCD3,8
SA75169,PDS5B,6
SA75169,PDRG1,2
SA75169,DZANK1,20
SA75169,COMT,16
SA75169,ECHDC1,42
SA75169,FMO2,14
SA75169,SUCO,8
SA75169,MAP3K1,2
SA75169,PCSK5,8
SA75169,ARVCF,14
SA75169,CABIN1,8
SA75169,SLC35E4,4
SA75169,HPS4,28
SA75169,EP300,2
SA75169,RANGAP1,14
SA75169,SOS2,6
SA75169,SPTLC2,4
SA75169,SNW1,12
SA75169,TRIP11,4
SA75169,RABGGTA,42
SA75169,TTI1,8
SA75169,TNNC2,4
SA75169,LUZP4,6
SA75169,MTMR8,8
SA75169,PCYT1B,8
SA75169,KLHL4,4
SA75169,PIN4,6
SA75169,NALCN,8
SA75169,UGGT2,2
SA75169,GSPT1,12
SA75169,RPGRIP1L,4
SA75169,MAZ,34
SA75169,MYEF2,20
SA75169,C19orf53,12
SA75169,TIMM50,32
SA75169,TMEM59L,10
SA75169,DNAH11,4
SA75169,TAX1BP1,14
SA75169,PTGDS,22
SA75169,LIPA,8
SA75169,TRIM37,14
SA75169,MED13,2
SA75169,EFTUD2,20
SA75169,FOXRED1,84
SA75169,ELK3,4
SA75169,ACOT13,6
SA75169,C6orf62,6
SA75169,MEP1A,2
SA75169,ARSB,8
SA75169,FOXP1,16
SA75169,ITGB6,12
SA75169,CCDC88A,18
SA75169,TPSG1,4
SA75169,CHD5,6
SA75169,KIF14,2
SA75169,ACYP1,8
SA75169,MLH3,26
SA75169,SLIRP,6
SA75169,IFIT2,2
SA75169,AVPI1,1
SA75169,GORAB,8
SA75169,ELF1,12
SA75169,NFYB,8
SA75169,BBS9,18
SA75169,KCNJ2,4
SA75169,ARFGEF2,2
SA75169,DNAH8,8
SA75169,NUP153,4
SA75169,RNF113A,2
SA75169,NDUFA1,2
SA75169,GRIA3,10
SA75169,PAICS,12
SA75169,DOCK4,8
SA75169,KLK8,7
SA75169,ATP8B3,10
SA75169,MLLT4,26
SA75169,ATXN10,16
SA75169,ZNF337,8
SA75169,CEP85,14
SA75169,CHMP2A,24
SA75169,TRIM28,60
SA75169,SYNE1,16
SA75169,TTLL9,10
SA75169,HIGD1B,10
SA75169,IL13RA1,6
SA75169,CC2D1A,18
SA75169,LRRC41,8
SA75169,TBC1D14,10
SA75169,COQ3,6
SA75169,VPS13B,6
SA75169,ATP1A4,8
SA75169,ALDH3B2,16
SA75169,NOTCH2,4
SA75169,NAV1,22
SA75169,HOOK1,10
SA75169,FADS2,10
SA75169,DTX1,2
SA75169,MAP3K7,10
SA75169,SMYD5,14
SA75169,CEP350,2
SA75169,REV1,10
SA75169,ANKRD36,6
SA75169,TEX2,8
SA75169,RANBP6,4
SA75169,CCL21,4
SA75169,KLC4,2
SA75169,KIF13A,18
SA75169,KIAA0319,10
SA75169,TTC29,12
SA75169,ARHGAP20,14
SA75169,KIF11,2
SA75169,HERC5,6
SA75169,KIAA1109,12
SA75169,FRAS1,10
SA75169,SHROOM3,6
SA75169,CLSTN3,12
SA75169,CDH24,10
SA75169,BBS4,28
SA75169,NTRK3,18
SA75169,ARHGAP17,16
SA75169,DPEP3,4
SA75169,ABCA8,14
SA75169,TP53,34
SA75169,SH3BGRL3,4
SA75169,FLG,2
SA75169,ASXL2,8
SA75169,SNRNP200,16
SA75169,GPR17,12
SA75169,PKP4,14
SA75169,GOLGA4,28
SA75169,MYH15,2
SA75169,ILDR1,10
SA75169,MLIP,20
SA75169,FERD3L,2
SA75169,TAF1,28
SA75169,FADS1,36
SA75169,CNKSR2,2
SA75169,FAM160B1,6
SA75169,CCDC74B,22
SA75169,PFKM,30
SA75169,SPHKAP,4
SA75169,ABCA5,24
SA75169,SORBS2,22
SA75169,PI4K2A,1
SA75169,MAGEC1,4
SA75169,RNF20,2
SA75169,UGT2B4,10
SA75169,SFXN2,26
SA75169,UNC5D,12
SA75169,VPS8,22
SA75169,UBXN11,2
SA75169,PDE9A,50
SA75169,FCRL3,18
SA75169,CCDC42,6
SA75169,OLFML2B,4
SA75169,CAPN2,10
SA75169,WDFY3,8
SA75169,CDCP1,2
SA75169,FNDC1,8
SA75169,WRN,6
SA75169,OXGR1,8
SA75169,NDRG2,4
SA75169,NUDT13,14
SA75169,ZNF592,6
SA75169,DUSP18,20
SA75169,CERCAM,10
SA75169,PRRT2,12
SA75169,SEMA6B,6
SA75169,CABP2,3
SA75169,TEKT1,2
SA75169,SRRM2,40
SA75169,FAM83B,2
SA75169,KIF5C,10
SA75169,PHYHIP,10
SA75169,COL3A1,6
SA75169,COL22A1,6
SA75169,IRF2BP1,2
SA75169,PKHD1,6
SA75169,LRG1,4
SA75169,ZNF439,8
SA75169,CHD7,6
SA75169,KRT9,6
SA75169,FGA,4
SA75169,BPTF,12
SA75169,ZNF554,8
SA75169,ANKRD20A4,1
SA75169,JUP,16
SA75169,10-Mar,22
SA75169,C12orf66,6
SA75169,ABRA,2
SA75169,SUGCT,14
SA75169,SEC24C,14
SA75169,SLC38A9,20
SA75169,FBXO39,6
SA75169,ASB8,28
SA75169,PER1,34
SA75169,EGR3,10
SA75169,TPPP2,24
SA75169,MED14,6
SA75169,ANKRD30B,8
SA75169,LINC01559,10
SA75169,CMTR2,16
SA75169,OR56A1,2
SA75169,PJA1,14
SA75169,TMEM252,2
SA75169,LINC00471,2
SA75169,CCDC172,2
SA75169,ZNF721,12
SA75169,SRPRA,42
SA75169,FAM46C,2
SA75169,PSG9,16
SA75169,SCN5A,22
SA75169,BRWD1,12
SA75169,KLHL34,1
SA75169,CYP4X1,6
SA75169,ARHGAP30,14
SA75169,MAGEE2,2
SA75169,ERCC6L,4
SA75169,HIST1H1C,2
SA75169,ASAH2,8
SA75169,RELN,6
SA75169,FAM47B,2
SA75169,OR14I1,2
SA75169,KIAA0408,10
SA75169,TBC1D28,2
SA75169,SUPT5H,12
SA75169,POM121,10
SA75169,OR8D1,2
SA75169,CACNA1H,14
SA75169,HCAR1,6
SA75169,FUT11,8
SA75169,MAP3K5,2
SA75169,SIPA1L1,12
SA75169,FAM114A1,6
SA75169,ZNF780A,22
SA75169,FAM118B,12
SA75169,IFNA1,2
SA75169,CSF2RA,36
SA75169,MTOR,2
SA75169,KIAA0753,12
SA75169,RNA5SP370,2
SA75169,SNORD115-48,2
SA75169,COX20,10
SA75169,INPP5B,10
SA75169,C6orf10,12
SA75169,PRRT1,26
SA75169,MAS1L,4
SA75169,SCGB2B2,6
SA75169,ONECUT3,2
SA75169,RNASE13,2
SA75169,ATP10A,4
SA75169,SNORD116-18,2
SA75169,SNORD116-24,2
SA75169,SNORD116-23,2
SA75169,SNORD116-19,2
SA75169,MIR516A2,2
SA75169,MIR516A1,2
SA75169,,4
SA75169,SNORD115-47,2
SA75169,KLK9,3
SA75169,DENND1B,4
SA75169,ZNF337-AS1,10
SA75169,RPS17P1,4
SA75169,AMZ2P1,6
SA75169,SOGA3,4
SA75169,LCNL1,8
SA75169,PLIN5,10
SA75169,KRT8P43,2
SA75169,,2
SA75169,MIR1283-2,2
SA75169,C2orf16,2
SA75169,PPT2,24
SA75169,PSMB11,2
SA75169,RNU6-584P,2
SA75169,MED15P9,4
SA75169,SNHG14,16
SA75169,,2
SA75169,MRPS18BP1,2
SA75169,,2
SA75169,,2
SA75169,,6
SA75169,,2
SA75169,ZNF492,2
SA75169,,4
SA75169,,4
SA75169,IPO9-AS1,2
SA75169,EP300-AS1,2
SA75169,,2
SA75169,,2
SA75169,LINC01506,4
SA75169,,2
SA75169,FLG-AS1,4
SA75169,,4
SA75169,,2
SA75169,LINC00359,2
SA75169,ZNF512,12
SA75169,USP51,4
SA75169,ZNF286B,4
SA75169,CLRN2,2
SA75169,HS3ST5,4
SA75169,PTTG2,2
SA75169,LDHAL6CP,4
SA75169,ABCA11P,6
SA75169,RNU6-1041P,2
SA75169,,2
SA75169,,2
SA75169,,8
SA75169,,2
SA75169,,2
SA75169,,2
SA75169,PPT2-EGFL8,10
SA75169,,4
SA75169,,2
SA75169,,2
SA75169,,6
SA75169,,2
SA75169,,2
SA75169,,2
SA75169,RN7SL716P,2
SA75169,,2
SA75169,,2
SA75169,RN7SL525P,2
SA75169,,8
SA75169,,2
SA75169,,6
SA75169,,1
SA75169,,2
SA75169,,2
SA75169,,2
SA75169,MIR519A2,4
SA75169,,2
SA75169,,2
SA75169,,1
SA75169,,2
SA75169,,2
SA75194,SLAMF7,10
SA75194,KMT2C,8
SA75194,PCDHGA2,1
SA75194,MAP3K1,2
SA75194,CCP110,7
SA75194,ATP4A,4
SA75194,PRKAR1A,18
SA75194,CPT1A,7
SA75194,IFNG,1
SA75194,TMCO6,15
SA75194,IK,8
SA75194,PEX6,2
SA75194,GNMT,1
SA75194,CLYBL,9
SA75194,CD68,4
SA75194,MPDU1,26
SA75194,TULP4,2
SA75194,CLIP1,9
SA75194,SYNE1,12
SA75194,NDUFA2,4
SA75194,HECW2,2
SA75194,ZIC5,1
SA75194,MDGA2,5
SA75194,CDH8,5
SA75194,PANK4,9
SA75194,EIF4A1,27
SA75194,FAAP20,15
SA75194,CUL5,4
SA75194,NAV2,7
SA75194,NECTIN3,10
SA75194,SLC9A4,1
SA75194,NT5C1B,8
SA75194,DCC,6
SA75194,DISP3,3
SA75194,PCDHGA1,1
SA75194,PCDHA1,3
SA75194,RNU6-1215P,1
SA75194,,4
SA75194,SNORD10,1
SA75194,NT5C1B-RDH14,2
SA75194,PCDHGB6,1
SA75194,PCDHGA5,1
SA75194,PCDHGA7,1
SA75194,PCDHGA6,1
SA75194,PCDHGA8,1
SA75194,PCDHGA10,1
SA75194,PCDHGB2,1
SA75194,PCDHGB4,1
SA75194,PCDHGB1,1
SA75194,PCDHGA3,1
SA75194,IFNG-AS1,1
SA75194,MGAM,4
SA75194,PCDHGA9,1
SA75194,PCDHGB3,1
SA75194,PCDHGA4,1
SA75194,,2
SA75194,,1
SA75379,VEZT,38
SA75379,SLC23A2,6
SA75379,HOOK2,1
SA75379,ZNF184,2
SA75379,TRIP11,3
SA75379,MAST1,4
SA75379,MTMR4,6
SA75379,HSPA8,24
SA75379,PIK3CA,2
SA75379,GSE1,5
SA75379,GINS2,3
SA75379,PDE6B,6
SA75379,SMYD5,8
SA75379,FAM129B,6
SA75379,TLR4,4
SA75379,MYPN,3
SA75379,SEMA6C,7
SA75379,ASB10,6
SA75379,SLC26A7,6
SA75379,TTN,6
SA75379,LOXHD1,10
SA75379,ZEB2,9
SA75379,RGMB,5
SA75379,SULF2,5
SA75379,RYR2,4
SA75379,SNORD14E,1
SA75379,RNU6-1082P,1
SA75379,SNORD14C,1
SA75379,MUC12,2
SA75379,SNORD14D,1
SA75379,TRBV28,1
SA75379,OR5H1,1
SA75379,TTN-AS1,14
SA75379,PGBD4P1,1
SA75379,,1
SA75379,,1
SA75379,,1
SA75379,,1
SA75433,WWC3,2
SA75433,LAMA3,6
SA75433,FMO2,7
SA75433,CECR2,4
SA75433,ATP13A1,12
SA75433,MVK,8
SA75433,CCND3,20
SA75433,NUP155,3
SA75433,DNAH1,5
SA75433,SEC24B,3
SA75433,MAPK4,3
SA75433,CEP170,9
SA75433,JAK1,2
SA75433,ARPC2,7
SA75433,PIGX,1
SA75433,CX3CR1,6
SA75433,MCC,4
SA75433,BCL2L1,10
SA75433,PHF8,9
SA75433,RNF213,6
SA75433,NRROS,1
SA75433,CHD9,10
SA75433,KCNJ10,2
SA75433,OR8H1,1
SA75433,TSHZ2,4
SA75433,NEB,7
SA75433,SATL1,3
SA75433,,1
SA75433,RNU7-75P,1
SA75433,,1
SA75534,GGCT,9
SA75534,VPS41,3
SA75534,GAB2,2
SA75534,WDR37,4
SA75534,CP,9
SA75534,ADAMTS6,5
SA75534,ASUN,5
SA75534,P4HA2,9
SA75534,LLGL2,13
SA75534,MAP2,12
SA75534,OPHN1,3
SA75534,DOPEY1,5
SA75534,MAP3K4,8
SA75534,ABCB1,3
SA75534,TGDS,3
SA75534,ANAPC5,11
SA75534,LAMB1,3
SA75534,HIVEP1,4
SA75534,CACNA1I,6
SA75534,SLC8A3,6
SA75534,KIF3B,2
SA75534,BCKDK,10
SA75534,KAT8,1
SA75534,RNF40,8
SA75534,RPS16,8
SA75534,STEAP1B,5
SA75534,PRUNE2,3
SA75534,FOXRED1,14
SA75534,MAPK14,9
SA75534,IMPG1,2
SA75534,C7,2
SA75534,CBLB,8
SA75534,RTN4,11
SA75534,ECE1,10
SA75534,MUC5B,2
SA75534,KIF14,1
SA75534,USP35,4
SA75534,MTHFD1L,1
SA75534,PIK3CA,2
SA75534,PDE1B,7
SA75534,FNDC11,2
SA75534,PLD2,6
SA75534,HELZ2,3
SA75534,RBSN,5
SA75534,TMEM204,2
SA75534,IQCA1,7
SA75534,USPL1,1
SA75534,KL,3
SA75534,NOTCH2,2
SA75534,FKBP11,13
SA75534,RERG,6
SA75534,RAB33A,1
SA75534,ETS1,7
SA75534,PPP1R1A,4
SA75534,PCNX2,4
SA75534,IL11RA,4
SA75534,LRRC32,5
SA75534,TRPC3,5
SA75534,CCDC65,5
SA75534,SCAPER,7
SA75534,SLC5A2,9
SA75534,C16orf58,3
SA75534,MYLK3,4
SA75534,TP53,17
SA75534,ADAM15,24
SA75534,LYST,5
SA75534,LIMD1,3
SA75534,ZAN,10
SA75534,GPR119,1
SA75534,GSTO1,7
SA75534,RGPD3,2
SA75534,CNTNAP5,1
SA75534,NSMCE2,9
SA75534,BUB1B,4
SA75534,MEGF11,12
SA75534,POM121L2,3
SA75534,SLC37A1,3
SA75534,KIF26B,2
SA75534,GPR155,4
SA75534,DCST1,5
SA75534,HPS3,3
SA75534,FYCO1,2
SA75534,DLC1,6
SA75534,MS4A14,8
SA75534,AR,3
SA75534,PGK2,1
SA75534,CYP7B1,2
SA75534,TAS1R1,5
SA75534,EVX2,1
SA75534,CADM2,3
SA75534,LINC00521,6
SA75534,C1orf101,8
SA75534,ADGRB1,4
SA75534,SRPRA,7
SA75534,C6orf58,2
SA75534,APOBR,3
SA75534,NOC4L,4
SA75534,TAS2R42,1
SA75534,IFT140,5
SA75534,CLN3,39
SA75534,RELN,4
SA75534,SUPT5H,1
SA75534,WNK3,3
SA75534,IL27,1
SA75534,FAM118B,4
SA75534,HRNR,1
SA75534,LPAR1,5
SA75534,ZNF69,3
SA75534,SLC5A3,1
SA75534,L3MBTL3,8
SA75534,PFDN6,7
SA75534,ZBTB48,4
SA75534,KRT25,1
SA75534,ITPRIPL2,2
SA75534,MIR433,1
SA75534,MIR127,1
SA75534,MIR136,1
SA75534,MIR431,1
SA75534,GALT,29
SA75534,,1
SA75534,WDR46,7
SA75534,,1
SA75534,,1
SA75534,,1
SA75534,RGL2,7
SA75534,FLG-AS1,2
SA75534,MRPS6,3
SA75534,,1
SA75534,HNRNPKP3,3
SA75534,RTL1,1
SA75534,,1
SA75534,,1
SA75534,,1
SA75534,RERG-IT1,1
SA75534,,1
SA75534,,1
SA75534,,2
SA75534,,1
SA75534,,1
SA75534,,1
SA75534,MIR432,1
SA75534,,1
SA75534,,1
SA75588,HECW1,3
SA75588,LASP1,8
SA75588,DNAH9,4
SA75588,REV3L,12
SA75588,RASGRP2,18
SA75588,TDRD3,10
SA75588,RAD54L,12
SA75588,PTPN4,16
SA75588,GPR50,2
SA75588,CTCF,3
SA75588,MTMR9,3
SA75588,ALOX12,2
SA75588,NUP98,12
SA75588,TMCO6,15
SA75588,IK,8
SA75588,TAF1B,10
SA75588,PLCG1,13
SA75588,STAU1,8
SA75588,NDUFA2,4
SA75588,LRRC41,2
SA75588,ODF2,13
SA75588,NEK1,6
SA75588,TBCD,13
SA75588,CBX8,8
SA75588,MPC2,3
SA75588,HMCN1,4
SA75588,UBR3,8
SA75588,FAM86B2,6
SA75588,MUC4,41
SA75588,PGAP2,42
SA75588,FRG1BP,4
SA75588,MAGEC1,4
SA75588,AUTS2,12
SA75588,MELK,8
SA75588,LETM1,10
SA75588,MUC17,4
SA75588,CBX2,3
SA75588,GOLGA6L2,4
SA75588,IGDCC3,3
SA75588,SEC24C,16
SA75588,CERKL,13
SA75588,FAT4,1
SA75588,PLXNB2,10
SA75588,FUT11,6
SA75588,LPA,4
SA75588,MT-CO2,2
SA75588,MT-ND2,2
SA75588,MT-CO1,2
SA75588,MT-ND1,2
SA75588,MUC12,14
SA75588,MT-TL1,2
SA75588,MT-TF,2
SA75588,MT-TV,2
SA75588,MT-RNR2,2
SA75588,MT-TI,2
SA75588,MT-TQ,2
SA75588,MT-TM,2
SA75588,MT-TW,2
SA75588,MT-TA,2
SA75588,MT-TN,2
SA75588,MT-TC,2
SA75588,MT-TY,2
SA75588,MT-TS1,2
SA75588,MT-TD,2
SA75588,MT-RNR1,2
SA75588,ALOX12-AS1,8
SA75588,,4
SA75588,,1
SA75588,GPR50-AS1,2
SA75588,,1
SA75588,,1
SA75588,ALG1L12P,1
SA75588,,1
SA75588,,1
SA75588,,1
SA75588,,1
SA75588,,1
SA75588,,2
SA75684,FUCA2,3
SA75684,MYCBP2,5
SA75684,CRLF1,1
SA75684,BAIAP3,16
SA75684,CRAMP1,10
SA75684,ETV7,5
SA75684,LTK,6
SA75684,COASY,7
SA75684,SMC1A,4
SA75684,ITM2A,6
SA75684,PTPRC,15
SA75684,TFAP2C,3
SA75684,DOCK3,1
SA75684,SCFD1,14
SA75684,PRTFDC1,3
SA75684,MYOM1,3
SA75684,GUCY2F,1
SA75684,ATP11C,7
SA75684,RPAP1,4
SA75684,MLX,11
SA75684,GLTSCR1L,2
SA75684,LIFR,4
SA75684,ADAM23,4
SA75684,TTC31,7
SA75684,AKT3,6
SA75684,KDM5B,4
SA75684,RSRP1,6
SA75684,NRP2,6
SA75684,ADGB,7
SA75684,PKD2,5
SA75684,FKBP15,2
SA75684,NR4A3,3
SA75684,TSHZ3,2
SA75684,PIK3CA,2
SA75684,ZNF391,3
SA75684,RPP40,6
SA75684,HNRNPR,10
SA75684,EIF2S3,3
SA75684,PSMC3IP,8
SA75684,MAP1B,1
SA75684,EFR3A,5
SA75684,GNS,8
SA75684,SULF1,7
SA75684,TET1,1
SA75684,TCHP,6
SA75684,MYO1F,4
SA75684,CDC42BPA,11
SA75684,NBEAL1,3
SA75684,TRIM41,7
SA75684,LPAR4,4
SA75684,DOCK11,2
SA75684,VEGFC,2
SA75684,PIP4K2A,4
SA75684,ENKUR,4
SA75684,TTN,12
SA75684,OTOA,5
SA75684,SLC6A1,5
SA75684,WDR66,6
SA75684,NBL1,9
SA75684,UROC1,2
SA75684,DIP2A,9
SA75684,C2orf47,4
SA75684,IQUB,4
SA75684,SVEP1,3
SA75684,PKNOX2,6
SA75684,ARHGAP42,5
SA75684,C11orf74,10
SA75684,TMPRSS5,11
SA75684,TRPV3,9
SA75684,COG7,2
SA75684,ATP5I,3
SA75684,MFSD7,7
SA75684,AR,6
SA75684,SNUPN,9
SA75684,RPS9,1
SA75684,ECEL1,4
SA75684,DSCAM,2
SA75684,LAMB2,19
SA75684,DPP10,4
SA75684,OR4S1,1
SA75684,ST8SIA3,3
SA75684,LBX2,4
SA75684,NRXN1,11
SA75684,CADM1,9
SA75684,VPS33B,6
SA75684,KNTC1,2
SA75684,XPOT,12
SA75684,ANO9,7
SA75684,SIGIRR,15
SA75684,SCN10A,2
SA75684,OR2V1,1
SA75684,GNB1L,5
SA75684,RHD,9
SA75684,MYO18A,6
SA75684,SLC22A4,1
SA75684,ENTPD4,10
SA75684,DCHS2,4
SA75684,OGDHL,4
SA75684,RPL12P16,2
SA75684,LILRB3,10
SA75684,RACK1,35
SA75684,RNU6-296P,1
SA75684,TM6SF2,5
SA75684,MYL5,9
SA75684,UBA52,14
SA75684,OR52I2,1
SA75684,KATNBL1P6,2
SA75684,VDAC1P8,9
SA75684,SLC6A1-AS1,1
SA75684,,1
SA75684,,2
SA75684,,1
SA75684,MYCBP2-AS1,4
SA75684,TTN-AS1,28
SA75684,RGAG1,3
SA75684,LILRA6,4
SA75684,,4
SA75684,LBX2-AS1,2
SA75684,,4
SA75684,,1
SA75684,SNORD95,1
SA75684,,1
SA75684,,1
SA75684,,1
SA75684,MINOS1-NBL1,4
SA75684,,1
SA75684,,1
SA75684,SNORD96A,1
SA75816,ATG2B,3
SA75816,TRPC7,8
SA75816,MARK2,5
SA75816,AKR1B1,14
SA75816,CNOT3,6
SA75816,KHNYN,5
SA75816,SDR39U1,22
SA75816,MEOX2,1
SA75816,EIF3A,2
SA75816,RAB34,21
SA75816,ASH1L,3
SA75816,NEK6,15
SA75816,NEK9,5
SA75816,ACYP1,4
SA75816,MLH3,7
SA75816,FAM98A,7
SA75816,PLXDC2,3
SA75816,CDH26,4
SA75816,ZNF391,3
SA75816,MYBBP1A,10
SA75816,ARHGAP36,5
SA75816,FER,5
SA75816,TMEM132D,2
SA75816,ANKH,2
SA75816,BACH1,2
SA75816,EEF1A1,9
SA75816,TLCD1,4
SA75816,OXGR1,4
SA75816,PLIN1,3
SA75816,RCOR2,3
SA75816,ROR2,3
SA75816,MYRIP,10
SA75816,GRIK1,9
SA75816,JMJD1C,6
SA75816,PER1,15
SA75816,EHMT1,6
SA75816,MUC16,1
SA75816,SPNS2,8
SA75816,C14orf80,19
SA75816,AIDA,6
SA75816,NANOS1,2
SA75816,OR2T3,1
SA75816,PIWIL2,3
SA75816,RPL23A,9
SA75816,FAM169A,5
SA75816,RNU6-1330P,1
SA75816,LINC01317,2
SA75816,FAM127B,4
SA75816,CFAP45,5
SA75816,CRIP1,6
SA75816,,1
SA75816,SNORD42B,1
SA75816,SNORD4A,1
SA75816,SNORD4B,1
SA75816,SNORD42A,1
SA75816,MYADML,4
SA75816,APOBEC3G,8
SA75816,LINC00359,1
SA75816,,1
SA75816,,5
SA75816,,6
SA75816,,1
SA75816,,1
SA75858,ARHGAP33,9
SA75858,THSD7A,1
SA75858,MYCBP2,8
SA75858,AP2B1,10
SA75858,BAIAP2L1,3
SA75858,DNAH9,2
SA75858,RPUSD1,10
SA75858,SYPL1,5
SA75858,ST3GAL1,7
SA75858,LRRC23,2
SA75858,RNF14,15
SA75858,UFL1,1
SA75858,HGF,2
SA75858,RNH1,24
SA75858,MIPEP,2
SA75858,ABCF2,5
SA75858,UBA6,3
SA75858,APBA2,7
SA75858,ASTE1,8
SA75858,SKIV2L2,8
SA75858,GPM6B,9
SA75858,AP5M1,6
SA75858,KCNH2,7
SA75858,CYFIP2,14
SA75858,PMS1,13
SA75858,SPEN,1
SA75858,MYO9A,8
SA75858,ROCK1,3
SA75858,TBC1D25,6
SA75858,CRMP1,1
SA75858,EVC,7
SA75858,MOV10L1,8
SA75858,ZZEF1,4
SA75858,ADD2,16
SA75858,SPAG6,9
SA75858,TYR,2
SA75858,NEBL,4
SA75858,OPHN1,2
SA75858,PCDHGA2,4
SA75858,KCNK2,9
SA75858,PLOD1,5
SA75858,WBP11,4
SA75858,APOB,1
SA75858,NFX1,3
SA75858,HUWE1,3
SA75858,PIGS,12
SA75858,REM1,1
SA75858,NOS1,3
SA75858,PITPNM2,9
SA75858,CDC6,5
SA75858,CWF19L1,9
SA75858,SUSD2,2
SA75858,SAMM50,5
SA75858,TNRC6B,5
SA75858,ZMYND8,14
SA75858,RAE1,7
SA75858,LPIN2,1
SA75858,NXT2,4
SA75858,PIN4,1
SA75858,SEC14L5,1
SA75858,RPGRIP1L,5
SA75858,SARS2,1
SA75858,DOT1L,3
SA75858,MEGF8,3
SA75858,SMG9,10
SA75858,EZH2,11
SA75858,LGI1,3
SA75858,MYH3,3
SA75858,UNC119,6
SA75858,PHF12,11
SA75858,HGFAC,4
SA75858,CAPRIN2,16
SA75858,MYF6,1
SA75858,TPI1,9
SA75858,SPSB2,5
SA75858,MDN1,3
SA75858,PCDHB2,1
SA75858,NME5,3
SA75858,BRD8,2
SA75858,PCDHB3,1
SA75858,TCERG1,11
SA75858,NEK11,13
SA75858,CLCN2,10
SA75858,IFIH1,1
SA75858,GNLY,14
SA75858,SLC9A2,2
SA75858,DNAJC16,2
SA75858,MEF2D,8
SA75858,AGMAT,1
SA75858,P3H1,12
SA75858,B4GALT2,3
SA75858,DHDDS,23
SA75858,CENPF,1
SA75858,ELOVL4,1
SA75858,ARMC2,6
SA75858,NEK9,4
SA75858,WDR11,8
SA75858,MASTL,3
SA75858,LYZL1,2
SA75858,PROSER1,6
SA75858,ECHDC2,15
SA75858,PIK3CA,2
SA75858,ZNFX1,4
SA75858,DDX27,3
SA75858,TRERF1,5
SA75858,RUNX2,10
SA75858,CITED1,10
SA75858,CHTF18,16
SA75858,ZNF780B,4
SA75858,PPAT,5
SA75858,FLNC,3
SA75858,ORMDL1,6
SA75858,MBD4,8
SA75858,GALNT8,3
SA75858,LRCH2,2
SA75858,FUT5,2
SA75858,HRC,4
SA75858,PNPLA7,7
SA75858,DKC1,6
SA75858,MPP1,11
SA75858,ATP6V1E1,4
SA75858,NPHP4,7
SA75858,KRT33B,1
SA75858,ZNF132,2
SA75858,CCT6B,4
SA75858,PPARG,15
